num;G_State;G_City;G_Study;A1_Gender;A10_LevInc;EduF;EduM;Rank;PaysVis;Nblang;VecuEtranger;D2_tot
8632;PRT;CBP;SHS;F;Inc1;1;1;Loc;Vis_O;0-1lang;etra_N;poor of spirit culture gastronomy developed 
8633;PRT;CBP;SHS;M;Inc2;2;2;Nat;Vis_1a4;2lang;etra_N;union euro europool  
8634;PRT;EVR;SHS;F;Inc2;1;1;Glo;Vis_1a4;3lang;etra_O;euros civilization union development 
8635;PRT;EVR;SHS;F;Inc2;;3;Glo;Vis_1a4;2lang;etra_N;beautiful dynamic people attractive development richness
8636;PRT;EVR;SHS;M;Inc2;2;2;Glo;Vis_1a4;4+lang;etra_N;euro union european parliament member states development
8637;PRT;EVR;SHS;F;Inc3;4;2;Loc;Vis_1a4;3lang;etra_N;development interaction freedom justice 
8638;PRT;EVR;SHS;M;Inc2;2;2;Glo;Vis_1a4;2lang;etra_N;development culture european union  
8639;PRT;EVR;SHS;F;Inc2;3;3;Loc;Vis_1a4;4+lang;etra_N;developed market interest resources politics
8640;PRT;EVR;SHS;M;Inc3;3;3;Loc;Vis_1a4;3lang;etra_N;nothing    
8641;PRT;EVR;SHS;F;Inc2;3;2;Nat;Vis_1a4;2lang;etra_N;euro culture knowledge life beauty
8642;PRT;EVR;SHS;M;Inc3;2;2;Nat;Vis_1a4;2lang;etra_N;developed    
8643;PRT;EVR;SHS;F;Inc2;2;2;Loc;Vis_1a4;4+lang;etra_N;culture union   
8644;PRT;EVR;SHS;F;Inc3;3;3;Loc;Vis_1a4;4+lang;etra_N;reception solidarity assistance education 
8645;PRT;EVR;SHS;M;Inc1;3;2;Loc;Vis_1a4;2lang;etra_N;populational development institutional organizational 
8646;PRT;EVR;SHS;F;Inc2;1;1;Loc;Vis_1a4;3lang;etra_N;union euro languages religion tourism
8647;PRT;EVR;SHS;F;Inc2;3;3;Loc;Vis_O;2lang;etra_N;union development beauty consumption tourism
8648;PRT;EVR;SHS;M;Inc2;2;2;Loc;Vis_1a4;3lang;etra_N;old worldwide great power social and economic    
8649;PRT;EVR;SHS;F;Inc3;3;3;Loc;Vis_1a4;2lang;etra_N;union community freedom peace life
8650;PRT;EVR;SHS;F;Inc3;4;4;Glo;Vis_1a4;3lang;etra_N;development beauty economy society familiarity
8651;PRT;EVR;SHS;F;Inc2;2;3;Nat;Vis_1a4;2lang;etra_N;european union community treaty of lisbon european economic community euro
8652;PRT;EVR;SHS;M;Inc1;3;1;Nat;Vis_1a4;4+lang;etra_O;freedom of circulation of people and products    
8653;PRT;EVR;SHS;M;Inc3;2;2;Loc;Vis_1a4;3lang;etra_N;most developed continent in the world    
8654;PRT;LIS;SHS;F;Inc2;3;2;Nat;Vis5;2lang;etra_N;association objectives unleashment shyness small potency
8655;PRT;LIS;SHS;M;Inc3;3;4;Inf;Vis_1a4;3lang;etra_N;social inequality hope ethnic conflicts  
8656;PRT;LIS;SHS;F;Inc3;2;2;Glo;Vis_1a4;4+lang;etra_N;union    
8657;PRT;LIS;SHS;F;Inc2;2;3;Nat;Vis_1a4;3lang;etra_N;development diversity euro european union rich history
8658;PRT;LIS;SHS;M;Inc2;3;3;Glo;Vis_1a4;2lang;etra_O;corruption euro bankruptcy england france
8659;PRT;LIS;SHS;M;Inc3;2;2;Glo;Vis_1a4;4+lang;etra_O;union economic power circulation opportunity 
8660;PRT;LIS;SHS;F;Inc3;3;3;Loc;Vis_1a4;4+lang;etra_N;union development economy policy free circulation
8661;PRT;LIS;SHS;F;Inc3;3;3;Glo;Vis_1a4;4+lang;etra_N;globalization freedom poverty  
8662;PRT;LIS;SHS;M;Inc2;3;2;Glo;Vis_1a4;2lang;etra_O;culture history power decline 
8663;PRT;LIS;SHS;M;Inc2;2;2;Nat;Vis_O;3lang;etra_N;european economic community union development economic exclusive zone mix of cultures
8664;PRT;LIS;SHS;M;Inc2;2;2;Nat;Vis_1a4;3lang;etra_N;union euro   
8665;PRT;LIS;SHS;F;Inc3;4;4;Loc;Vis5;2lang;etra_N;union richness development  
8666;PRT;LIS;SHS;F;Inc3;3;3;Nat;Vis_1a4;4+lang;etra_N;economy union development history potency
8667;PRT;LIS;SHS;M;Inc3;2;2;Nat;Vis5;4+lang;etra_N;development culture tolerance accessible old
8668;PRT;LIS;SHS;F;Inc3;3;3;Loc;Vis_1a4;3lang;etra_N;culture potency economic improvement  
8669;PRT;LIS;SHS;F;Inc3;3;2;Nat;Vis5;3lang;etra_N;union diversity history economy society
8670;PRT;LIS;SHS;F;Inc3;2;3;Loc;Vis_1a4;2lang;etra_N;freedom development   
8671;PRT;LIS;SHS;M;Inc3;3;2;Loc;Vis_1a4;0-1lang;etra_N;culture innovation education future 
8672;PRT;LIS;SHS;F;Inc3;4;4;Glo;Vis5;3lang;etra_N;history cultures diversity mobility community
8673;PRT;LIS;SHS;F;Inc3;3;2;Glo;Vis5;4+lang;etra_O;union cooperation partnership support subsidy
8674;PRT;LIS;SHS;M;Inc3;3;3;Loc;Vis_1a4;2lang;etra_N;old continent culture modernity  
8675;PRT;LIS;SHS;M;Inc3;3;3;Loc;Vis_1a4;3lang;etra_N;developed countries union power  
8676;PRT;LIS;SHS;F;Inc3;3;3;Loc;Vis_1a4;2lang;etra_N;economic potency cooperation   
8677;PRT;LIS;SHS;F;Inc3;3;2;Nat;Vis_1a4;2lang;etra_N;development cooperation   
8678;PRT;LIS;SHS;M;Inc3;4;2;Nat;Vis_1a4;3lang;etra_N;cohesion integrity superiority support development
8679;PRT;LIS;SHS;M;Inc3;3;4;Glo;Vis_1a4;2lang;etra_N;european union heterogeneity english  
8680;PRT;LIS;SHS;M;Inc2;4;4;Glo;Vis5;3lang;etra_N;union progress sustainability development 
8681;PRT;LIS;SHS;F;Inc3;3;3;Loc;Vis_1a4;4+lang;etra_N;union development free circulation economy human rights
8682;PRT;LIS;SHS;M;Inc3;3;3;Nat;Vis_1a4;2lang;etra_N;culture union diversity development dream
8683;PRT;LIS;SHS;M;Inc3;4;4;Nat;Vis_1a4;3lang;etra_N;social fragmented area    
8684;PRT;LIS;SHS;F;Inc2;2;1;Glo;Vis5;2lang;etra_N;culture development history difference cosmopolitan
8685;PRT;LIS;SHS;F;Inc3;3;3;Glo;Vis_1a4;3lang;etra_N;political union social fragmentation diversity competitiveness 
8686;PRT;LIS;SHS;F;Inc3;4;3;Glo;Vis5;4+lang;etra_N;union development   
8687;PRT;LIS;SHS;F;Inc3;2;2;Loc;Vis_1a4;2lang;etra_N;cold travel vacations  
8688;PRT;LIS;SHS;F;Inc3;2;3;Loc;Vis_1a4;3lang;etra_N;development culture diversity democracy union
8689;PRT;LIS;SHS;F;Inc3;3;3;Nat;Vis5;2lang;etra_N;developed culture   
8690;PRT;LIS;SHS;F;Inc3;4;4;Sup;Vis_1a4;3lang;etra_N;culture diversity cooperation travels education
8691;PRT;LIS;SHS;F;Inc2;2;2;Loc;Vis_1a4;3lang;etra_N;development modernity diversity union mutual respect
8692;PRT;LIS;SHS;F;Inc2;3;1;Glo;Vis_O;2lang;etra_N;modern evolved scientific civilized democratic
8693;PRT;LIS;SHS;M;Inc3;4;4;Mul;Vis_1a4;3lang;etra_N;history light drugs culture world war european union
1069;RUS;KHV;ART;M;Inc2;3;3;Nat;Vis_1a4;2lang;etra_N;cars money beach rest madonna
1074;RUS;KHV;ART;F;Inc3;3;2;Nat;Vis_1a4;2lang;etra_N;nina richi ferrari versailles eiffel tower 
1075;RUS;KHV;ART;F;Inc3;4;4;Nat;Vis_1a4;2lang;etra_N;fashion chelsi tourism euro-tour 
1076;RUS;KHV;ART;F;Inc2;3;3;Glo;Vis_1a4;2lang;etra_N;history euro travel sun work
1077;RUS;KHV;ART;M;Inc3;4;4;Nat;Vis_1a4;2lang;etra_N;castles love car america collider
1078;RUS;KHV;ART;M;Inc2;3;3;Nat;Vis_1a4;0-1lang;etra_N;beauty car rest far away calm
1079;RUS;KHV;ART;F;Inc3;3;3;Nat;Vis_1a4;2lang;etra_N;christian dior napoleon eiffel tower fashion culture
1080;RUS;KHV;ART;F;Inc2;3;3;Loc;Vis_O;3lang;etra_N;progress technology high level  
1082;RUS;KHV;ART;F;Inc3;4;4;Nat;Vis_O;2lang;etra_N;mercedes eiffel tower napoleon triumphal arch 
1083;RUS;KHV;ART;F;Inc3;4;4;Nat;Vis_1a4;3lang;etra_N;louvre big ben eiffel tower  
1084;RUS;KHV;ART;F;Inc2;2;2;Mul;Vis_1a4;0-1lang;etra_N;amsterdam paris fashion religion culture
1085;RUS;KHV;ART;F;Inc2;2;2;Nat;Vis_1a4;0-1lang;etra_N;fashion paris football arsenal everton
1086;RUS;KHV;ART;M;Inc2;4;4;Nat;Vis_1a4;0-1lang;etra_N;arsenal hitler bmw corrida 
1087;RUS;KHV;ART;F;Inc2;3;3;Nat;Vis_O;2lang;etra_N;fashion rest papa new technology queen elizabeth
1088;RUS;KHV;ART;F;Inc3;4;4;Loc;Vis_1a4;0-1lang;etra_N;prosperity warm developed history papa
1089;RUS;KHV;ART;F;Inc3;3;4;Nat;Vis_O;0-1lang;etra_N;paris fashion papa developed countries ancient rome
1090;RUS;KHV;ART;F;Inc3;4;4;Mul;Vis_1a4;2lang;etra_N;war fashion prestige hitler transport
1091;RUS;KHV;ART;F;Inc3;3;3;Loc;Vis_1a4;0-1lang;etra_N;money centre fashion hi-tech megapolis
1092;RUS;KHV;ART;F;Inc2;3;3;Inf;Vis_O;0-1lang;etra_N;fashion paris money eurovision foorball
1093;RUS;KHV;ART;F;Inc3;4;4;Mul;Vis_1a4;2lang;etra_N;christian dior d&g fashion adidas nike
1094;RUS;KHV;ART;F;Inc3;4;4;Mul;Vis_1a4;2lang;etra_N;d&g adidas   
1095;RUS;KHV;ART;F;Inc1;3;1;Nat;Vis_O;2lang;etra_N;nike lays d&g  
1096;RUS;KHV;ART;M;Inc3;4;3;Mul;Vis_1a4;2lang;etra_N;un group of eight   
1097;RUS;KHV;ART;F;Inc3;3;3;Glo;Vis_1a4;0-1lang;etra_N;mercedes notebook hummer michel jackson keanu reeves
1098;RUS;KHV;ART;M;Inc2;2;3;Mul;Vis_O;2lang;etra_N;fifa hi-tech euro  
1099;RUS;KHV;ART;F;Inc2;3;;Inf;Vis_O;3lang;etra_N;euro ferrari tourists metro 
1100;RUS;KHV;ART;F;Inc3;4;4;Loc;Vis_1a4;3lang;etra_N;fifa nina richi car fashion christian dior
1101;RUS;KHV;ART;F;Inc3;4;4;Nat;Vis_1a4;2lang;etra_N;gucci fashion cars beautiful architecture asia
1102;RUS;KHV;ART;F;Inc2;3;3;Nat;Vis_1a4;2lang;etra_N;development hi-tech high level of industry famous brands 
1103;RUS;KHV;ART;F;Inc3;4;4;Mul;Vis_1a4;2lang;etra_N;finland    
1104;RUS;KHV;ART;M;Inc2;3;3;Loc;Vis_1a4;2lang;etra_N;nato hitler napoleon vacation european union
1105;RUS;KHV;ART;F;Inc2;4;3;Mul;Vis_1a4;0-1lang;etra_N;"eurovision fashion petr i divas radio ""europe +"""
1106;RUS;KHV;ART;F;Inc2;4;4;Mul;Vis_O;0-1lang;etra_N;fashion sea football new technology paris
1107;RUS;KHV;ART;F;Inc2;4;4;Mul;Vis_1a4;0-1lang;etra_N;fashion paris sea beach car
1108;RUS;KHV;ART;F;Inc2;3;3;Nat;Vis_1a4;2lang;etra_O;fashion clothes capital of football eurovision euro queen of england
1109;RUS;MOW;ART;M;Inc1;3;4;Nat;Vis_O;2lang;etra_N;papa culture standard of living inquisition catholic cathedral
1110;RUS;MOW;ART;F;Inc2;2;2;Loc;Vis_1a4;2lang;etra_N;history classics cathedral picture 
1111;RUS;MOW;ART;F;Inc3;3;4;Nat;Vis_1a4;2lang;etra_N;cathedral museum queen poet 
1112;RUS;MOW;ART;F;Inc3;3;3;Nat;Vis_1a4;2lang;etra_N;organ parliament library monarch picture
1113;RUS;MOW;ART;F;Inc2;2;2;Nat;Vis_1a4;2lang;etra_O;order cleanness music architecture books
1115;RUS;MOW;ART;M;Inc1;2;;Loc;Vis_O;0-1lang;etra_N;pictures music cathedral notes 
1116;RUS;MOW;ART;F;Inc3;2;3;Nat;Vis_1a4;2lang;etra_N;books picture music art cloister
1117;RUS;MOW;ART;M;Inc2;2;3;Inf;Vis_O;2lang;etra_O;classics history music architecture 
1118;RUS;MOW;ART;M;Inc3;4;4;Loc;Vis5;2lang;etra_O;eiffel tower berlin wall spaghetti banks the colosseum
1119;RUS;MOW;ART;F;Inc2;4;4;Nat;Vis_1a4;2lang;etra_N;euro west high standard of living  
1120;RUS;MOW;ART;F;Inc3;3;4;Glo;Vis5;4+lang;etra_O;london tulips eiffel tower alps courchevel
1121;RUS;MOW;ART;F;Inc3;4;4;Loc;Vis_1a4;3lang;etra_N;history music literature culture architecture
1122;RUS;MOW;ART;F;Inc2;3;4;Loc;Vis_1a4;3lang;etra_N;culture music organ cathedral antiquity
1123;RUS;MOW;ART;F;Inc2;3;3;Nat;Vis_1a4;2lang;etra_N;history music organ picture catholic cathedral
1124;RUS;MOW;ART;F;Inc3;4;4;Loc;Vis5;4+lang;etra_N;museum cathedral architecture history music
1125;RUS;MOW;ART;F;Inc2;3;3;Glo;Vis_1a4;3lang;etra_N;culture high standard of living other type of thinking  
1126;RUS;MOW;ART;M;Inc4;4;4;Nat;Vis_1a4;2lang;etra_N;euro napoleon moscow abduction of europe 
1127;RUS;MOW;ART;F;Inc2;4;4;Nat;Vis5;3lang;etra_N;euro schengen agreement european union  
1128;RUS;MOW;ART;F;Inc2;4;4;Nat;Vis_O;3lang;etra_N;west antiquity punctuality  
1129;RUS;MOW;ART;F;Inc2;2;2;Nat;Vis_1a4;3lang;etra_N;borders european union airport eurovision euro
1130;RUS;MOW;ART;F;Inc3;4;4;Sup;Vis5;3lang;etra_O;european union high level of culture   
1131;RUS;MOW;ART;F;Inc2;2;3;Mul;Vis_1a4;2lang;etra_N;european union fashion   
1132;RUS;MOW;ART;M;Inc2;3;2;Mul;Vis_1a4;2lang;etra_N;football euro car sun prosperity
1133;RUS;MOW;ART;F;Inc2;4;3;Glo;Vis5;3lang;etra_N;catholicism european union history freedom law
1134;RUS;MOW;ART;M;Inc3;4;3;Sup;Vis_1a4;2lang;etra_N;architecture ecology technology other way of life 
1135;RUS;MOW;ART;F;Inc3;4;3;Glo;Vis_1a4;0-1lang;etra_N;progress development   
1136;RUS;MOW;ART;F;Inc3;3;4;Nat;Vis5;2lang;etra_N;the near abroad development   
1137;RUS;MOW;ART;F;Inc3;3;3;Nat;Vis_1a4;2lang;etra_O;culture european union mentality  
1138;RUS;MOW;ART;F;Inc2;4;2;Loc;Vis_O;0-1lang;etra_N;culture euro the old world  
1139;RUS;MOW;ART;F;Inc1;4;4;Oth;Vis_O;4+lang;etra_N;crisis euro high standard of living  
1140;RUS;MOW;ART;F;Inc2;4;4;Glo;Vis5;2lang;etra_N;freedom culture humanism individualism equality
1141;RUS;MOW;ART;F;Inc2;3;4;Glo;Vis5;2lang;etra_N;freedom high standard of living culture social justice law
1142;RUS;MOW;ART;F;Inc2;2;2;Mul;Vis_O;0-1lang;etra_N;art classical music pragmatism  
1143;RUS;MOW;ART;F;Inc2;2;4;Glo;Vis5;2lang;etra_N;euro way out for invalid donats  
1144;RUS;MOW;ART;M;Inc1;4;1;Nat;Vis_O;0-1lang;etra_N;euro european union culture car fashion
1145;RUS;MOW;ART;F;Inc2;3;4;Inf;Vis_1a4;4+lang;etra_O;european union mobility universality  
1146;RUS;MOW;ART;F;Inc3;;3;Nat;Vis5;2lang;etra_N;european union new big  
1147;RUS;MOW;ART;F;Inc1;3;4;Nat;Vis_1a4;3lang;etra_N;culture style history tourism crisis
1148;RUS;MOW;ART;M;Inc3;3;3;Nat;Vis_1a4;2lang;etra_N;euro european union sarkozy  
1149;RUS;MOW;ART;F;Inc3;3;3;Nat;Vis_1a4;2lang;etra_O;freedom chaos   
1150;RUS;MOW;ART;M;Inc3;3;2;Mul;Vis_1a4;2lang;etra_N;european union    
1151;RUS;STW;ART;F;Inc3;4;4;Nat;Vis_O;0-1lang;etra_N;football society eiffel tower louvre leonardo da vinci
1152;RUS;STW;ART;M;Inc1;4;4;Nat;Vis_1a4;3lang;etra_O;accumulation of world power union   
1153;RUS;STW;ART;M;Inc2;3;3;Nat;Vis_O;2lang;etra_N;european union euro world prosperity unity
1154;RUS;STW;ART;F;Inc2;3;3;Nat;Vis_O;2lang;etra_N;europe russia european union development 
1155;RUS;STW;ART;F;Inc3;3;3;Nat;Vis_O;2lang;etra_N;madrid football fashion nature paris
1156;RUS;STW;ART;F;Inc2;3;3;Nat;Vis_O;0-1lang;etra_N;euro neighbourhood world community of countries 
1157;RUS;STW;ART;F;Inc3;4;3;Nat;Vis_O;2lang;etra_N;un european union   
1158;RUS;STW;ART;M;Inc3;4;3;Nat;Vis_O;0-1lang;etra_N;development polyethnic country   
1159;RUS;STW;ART;M;Inc2;2;2;Mul;Vis_O;0-1lang;etra_N;germany france rome eiffel tower italy
1160;RUS;STW;ART;M;Inc3;3;3;Nat;Vis_O;3lang;etra_N;european union paris rome  
1161;RUS;STW;ART;F;Inc2;4;3;Inf;Vis_O;2lang;etra_N;parfum foreign countries shops  
1162;RUS;STW;ART;F;Inc2;4;4;Loc;Vis_O;0-1lang;etra_N;fashion modernization   
1163;RUS;STW;ART;F;Inc2;4;4;Nat;Vis_1a4;2lang;etra_O;fashion resorts european union  
1164;RUS;STW;ART;M;Inc1;3;3;Mul;Vis_O;2lang;etra_N;paris greece london mediterranean colosseum
1165;RUS;STW;ART;F;Inc3;3;3;Nat;Vis_O;0-1lang;etra_N;resorts rest developed countries sights 
1166;RUS;STW;ART;F;Inc2;3;3;Nat;Vis_O;0-1lang;etra_N;developed countries civilization deserved life  
1167;RUS;STW;ART;F;Inc3;3;3;Nat;Vis_O;0-1lang;etra_N;civilization    
1168;RUS;STW;ART;F;Inc3;4;4;Sup;Vis_1a4;2lang;etra_N;h1n1 economic crisis   
1169;RUS;STW;ART;F;Inc2;4;4;Nat;Vis_O;2lang;etra_N;the french enlightenment russia voltaire casanova courtly love
1170;RUS;STW;ART;F;Inc2;3;2;Mul;Vis_O;2lang;etra_N;european union ukraine cyprus atlantic ocean 
1172;RUS;STW;ART;F;Inc2;4;4;Inf;Vis_1a4;0-1lang;etra_O;development justice   
1173;RUS;STW;ART;F;Inc2;3;3;Sup;Vis_1a4;0-1lang;etra_N;france italy spain england 
1174;RUS;STW;ART;F;Inc3;3;2;Loc;Vis_O;2lang;etra_N;euro french wine paris cognac boot
1175;RUS;STW;ART;M;Inc2;4;4;Nat;Vis5;2lang;etra_N;service tunnels  canals beach  
1177;RUS;STW;ART;F;Inc3;2;2;Loc;Vis5;0-1lang;etra_N;economic developed cultural touristic densely populated perspective
1178;RUS;STW;ART;M;Inc2;4;4;Nat;Vis5;0-1lang;etra_N;civilization democracy christian  
1179;RUS;STW;ART;M;Inc2;3;2;Loc;Vis5;2lang;etra_N;civilization culture european union developed quality
1180;RUS;STW;ART;M;Inc2;4;4;Nat;Vis_O;2lang;etra_N;european union export import neighbours european league
1181;RUS;STW;ART;M;Inc2;3;3;Nat;Vis_O;3lang;etra_N;sport music politics culture economy
1182;RUS;STW;ART;M;Inc3;3;3;Nat;Vis_O;2lang;etra_N;beauty possibilities sport economy politics
1183;RUS;STW;ART;M;Inc2;3;4;Glo;Vis_1a4;3lang;etra_N;european union germany euro gas petrol
1184;RUS;STW;ART;M;Inc2;3;1;Nat;Vis_O;2lang;etra_N;england germany russia  
1185;RUS;STW;ART;M;Inc3;4;3;Inf;Vis_O;2lang;etra_O;history culture riches hi-tech 
1186;RUS;STW;ART;F;Inc3;4;4;  .;Vis_O;2lang;etra_N;order pedantry boredom  
1187;RUS;STW;ART;M;Inc2;4;2;Glo;Vis_1a4;2lang;etra_O;european union euro   
1188;RUS;STW;ART;M;Inc2;4;4;Mul;Vis_O;2lang;etra_N;paris european union germany petrol 
1190;RUS;STW;ART;M;Inc3;4;4;Nat;Vis_O;0-1lang;etra_N;crime corruption criminality headache 
1191;RUS;YEK;ART;M;Inc3;2;2;Glo;Vis_1a4;2lang;etra_N;culture history schengen parliament freedom of speech
1193;RUS;YEK;ART;M;Inc3;3;3;Nat;Vis_1a4;3lang;etra_N;civilization dark ages culture technology law
1195;RUS;YEK;ART;F;Inc3;3;4;Nat;Vis_1a4;2lang;etra_O;clothes    
1196;RUS;YEK;ART;F;Inc3;3;3;Nat;Vis_1a4;0-1lang;etra_O;sweden alps norway  
1197;RUS;YEK;ART;M;Inc2;3;2;Nat;Vis_1a4;2lang;etra_N;france england italy spain germany
1198;RUS;YEK;ART;F;Inc2;4;3;Glo;Vis_1a4;3lang;etra_N;european union eurovision west high standard of living population
1200;RUS;YEK;ART;M;Inc3;4;4;Loc;Vis5;2lang;etra_O;eiffel tower berlin wall spaghetti banks the colosseum
1201;RUS;YEK;ART;F;Inc2;4;4;Nat;Vis_1a4;2lang;etra_N;euro west high standard of living  
1202;RUS;YEK;ART;F;Inc3;3;4;Glo;Vis5;4+lang;etra_O;london tulips eiffel tower alps courchevel
1203;RUS;YEK;ART;M;Inc3;4;4;Nat;Vis_1a4;2lang;etra_O;new world possibilities   
1205;RUS;YEK;ART;M;Inc4;4;4;Nat;Vis_1a4;2lang;etra_N;freedom stability   
1206;RUS;YEK;ART;M;Inc2;4;2;Nat;Vis_O;2lang;etra_N;possibility    
1207;RUS;YEK;ART;F;Inc3;3;3;Nat;Vis_1a4;3lang;etra_O;stability    
1208;RUS;YEK;ART;F;Inc1;1;1;Loc;Vis_1a4;2lang;etra_N;fashion style quality  
1209;RUS;YEK;ART;F;Inc4;4;4;Glo;Vis_1a4;4+lang;etra_N;business education prosperity  
1210;RUS;YEK;ART;M;Inc3;2;2;Loc;Vis_1a4;2lang;etra_N;culture high standard of living old dame  
1211;RUS;YEK;ART;M;Inc4;4;4;Glo;Vis_1a4;2lang;etra_N;money quality   
1212;RUS;YEK;ART;F;Inc2;4;3;Sup;Vis_1a4;2lang;etra_N;standard of living high revenue good life  
1213;RUS;YEK;ART;M;Inc1;1;1;Glo;Vis_1a4;3lang;etra_N;forward beauty history newness joy
1214;RUS;YEK;ART;F;Inc3;3;3;Nat;Vis5;2lang;etra_N;culture beauty prosperity justice 
1215;RUS;YEK;ART;M;Inc2;3;2;Inf;Vis_O;2lang;etra_N;development culture berlin wall  
1216;RUS;YEK;ART;M;Inc3;4;;Nat;Vis_1a4;0-1lang;etra_N;cleanness eiffel tower euro france 
1217;RUS;YEK;ART;F;Inc3;4;4;Nat;Vis_1a4;2lang;etra_N;ski snow rest aggression 
1218;RUS;YEK;ART;F;Inc2;2;3;Nat;Vis5;2lang;etra_N;rest european union economy money euro
1219;RUS;YEK;ART;F;Inc2;1;1;Nat;Vis_1a4;3lang;etra_N;girls gold clothes  
1220;RUS;YEK;ART;F;Inc4;4;4;Nat;Vis_1a4;2lang;etra_O;modernity education fashion traditions money
1221;RUS;YEK;ART;F;Inc4;4;4;Glo;Vis5;3lang;etra_O;knowledge silence control  
1222;RUS;YEK;ART;F;Inc2;3;4;Nat;Vis_1a4;2lang;etra_O;culture euro silence contract 
1223;RUS;YEK;ART;F;Inc4;4;4;Glo;Vis5;2lang;etra_O;culture industry euro freedom plasticine
1224;RUS;YEK;ART;F;Inc2;4;4;Glo;Vis5;2lang;etra_N;euro development rest beauty crisis
1225;RUS;YEK;ART;M;Inc4;4;4;Inf;Vis_O;2lang;etra_N;world    
1226;RUS;YEK;ART;M;Inc2;4;4;Nat;Vis_1a4;2lang;etra_N;euro aging of population visa oon 
1227;RUS;YEK;ART;M;Inc4;3;4;Loc;Vis5;3lang;etra_O;european union west euro development economy
1228;RUS;YEK;ART;F;Inc4;4;4;Loc;Vis_1a4;3lang;etra_N;culture    
1229;RUS;YEK;ART;F;Inc4;4;4;Loc;Vis_1a4;3lang;etra_O;civilization    
1230;RUS;YEK;ART;F;Inc3;4;4;Mul;Vis_O;2lang;etra_N;foreign countries    
1231;RUS;YEK;ART;F;Inc3;3;3;Nat;Vis_1a4;2lang;etra_N;order comfort   
1232;RUS;YEK;ART;F;Inc2;4;4;Sup;Vis_1a4;3lang;etra_O;culture prosperity order happiness 
1233;RUS;YEK;ART;M;Inc4;4;4;Inf;Vis_1a4;2lang;etra_N;joy fun spirit  
1234;RUS;YEK;ART;M;Inc3;3;3;Loc;Vis_O;2lang;etra_N;cleanness    
1235;RUS;YEK;ART;F;Inc2;2;2;Nat;Vis_1a4;2lang;etra_N;order stability   
2659;RUS;KHV;BUS;M;Inc2;3;4;Nat;Vis_O;2lang;etra_N;notr-dam eiffel tower   
2660;RUS;KHV;BUS;F;Inc3;3;3;Nat;Vis_1a4;0-1lang;etra_N;hostility malice hate  
2661;RUS;KHV;BUS;F;Inc3;3;3;Nat;Vis_1a4;4+lang;etra_N;war 1941-1945    
2663;RUS;KHV;BUS;M;Inc2;2;3;Nat;Vis_1a4;0-1lang;etra_N;tourism cataclysm riches fashion euro
2664;RUS;KHV;BUS;M;Inc4;3;3;Glo;Vis_1a4;0-1lang;etra_N;paris fashion perfumery tourism civilization
2665;RUS;KHV;BUS;F;Inc3;4;4;Nat;Vis_O;2lang;etra_N;yefa football conflict avtoprom 
2666;RUS;KHV;BUS;F;Inc3;3;3;Loc;Vis_O;0-1lang;etra_N;ferrari high standard of development tourism dissoluteness electronic musik
2667;RUS;KHV;BUS;M;Inc3;4;4;Nat;Vis_O;0-1lang;etra_N;eiffel tower huge architectural legacy   
2668;RUS;KHV;BUS;F;Inc3;4;4;Nat;Vis_1a4;2lang;etra_N;petroleum football avtoprom fiba 
2669;RUS;KHV;BUS;M;Inc3;4;3;Loc;Vis_O;0-1lang;etra_N;nato eiffel tower rich cultural heritage  
2670;RUS;KHV;BUS;M;Inc1;2;3;Loc;Vis_O;2lang;etra_N;nato eiffel tower hostility to russia rich cultural heritage 
2671;RUS;KHV;BUS;M;Inc3;3;2;Nat;Vis_1a4;2lang;etra_N;eiffel tower christian dior queen elizabeth  
2672;RUS;KHV;BUS;M;Inc3;4;2;Nat;Vis_1a4;2lang;etra_N;eiffel tower big ben journey  
2673;RUS;KHV;BUS;M;Inc3;4;3;Nat;Vis_O;0-1lang;etra_N;eiffel tower the tower of london the colosseum  
2674;RUS;KHV;BUS;M;Inc3;3;2;Nat;Vis_1a4;0-1lang;etra_N;eiffel tower rich culture   
2675;RUS;KHV;BUS;F;Inc1;4;;Nat;Vis_O;0-1lang;etra_N;nokia european union   
2676;RUS;KHV;BUS;F;Inc2;3;2;Glo;Vis_1a4;0-1lang;etra_N;civilized football euro tourism car
2677;RUS;KHV;BUS;M;Inc3;3;4;Nat;Vis_O;2lang;etra_N;chelsea queen bourgeoisie conquest switzerland
2678;RUS;KHV;BUS;M;Inc3;4;2;Nat;Vis_1a4;0-1lang;etra_O;fashion ferrari perfume euro germany
2679;RUS;KHV;BUS;M;Inc2;2;2;Nat;Vis_1a4;0-1lang;etra_N;union euro fashion football paris
2680;RUS;KHV;BUS;M;Inc3;3;3;Glo;Vis_1a4;0-1lang;etra_N;cinema fashion perfumery civilization university
2681;RUS;KHV;BUS;M;Inc2;3;3;Glo;Vis_1a4;0-1lang;etra_N;ferrari paris fashion perfumery euro
2682;RUS;KHV;BUS;M;Inc3;3;3;Nat;Vis_O;0-1lang;etra_N;rest fashion euro dollar european standard
2683;RUS;KHV;BUS;M;Inc2;3;3;Loc;Vis_O;0-1lang;etra_N;paris fashion pope roman euro dollar
2684;RUS;KHV;BUS;M;Inc2;1;1;Nat;Vis_O;0-1lang;etra_N;festival fashion queen rest euro
2685;RUS;KHV;BUS;M;Inc2;3;3;Loc;Vis_1a4;0-1lang;etra_N;dollar fashion eiffel tower perfumery 
