num;G_State;G_City;G_Study;A1_Gender;A10_LevInc;A11_LevEdu_f;A12_LevEdu_m;A13_Rank1;PaysVis;Mixit;Nblang;VecuEtranger;D2_tot
6110;BRA;MAO;POL;M;Inc2;EduF2;EduM1;(5) Glo;Nb_Vis_O;Mixit_O;2lang;Vecu_etra_N;french italian cold euro stress
6111;BRA;MAO;POL;M;Inc1;EduF3;EduM1;(5) Glo;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;beautiful rich smart intriguing 
6112;BRA;MAO;POL;M;Inc1;EduF1;EduM1;(5) Glo;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;history culture travel religion medicine
6113;BRA;MAO;POL;M;Inc3;EduF3;EduM2;(4) Sup;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;planned growth    
6114;BRA;MAO;POL;F;Inc3;EduF3;EduM3;(2) Inf;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;development culture   
6115;BRA;MAO;POL;M;Inc1;EduF1;EduM2;(2) Inf;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;concentration of resources    
6116;BRA;MAO;POL;M;Inc3;EduF3;EduM3;(5) Glo;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;prosperity intolerance arrogance shame capitalism
6117;BRA;MAO;POL;M;Inc2;EduF2;EduM4;(3) Nat;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;european union euro   
6118;BRA;MAO;POL;M;Inc3;EduF4;EduM3;(3) Nat;Nb_Vis_1a4;Mixit_N;0-1lang;Vecu_etra_N;conservative old traditional developed 
6119;BRA;MAO;POL;M;Inc2;EduF1;EduM1;(1) Loc;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;colonization history tradition culture 
6120;BRA;MAO;POL;F;Inc4;EduF4;EduM1;(3) Nat;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;development tradition   
6121;BRA;MAO;POL;M;Inc3;EduF2;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;extreme capitalism    
6122;BRA;MAO;POL;F;Inc2;EduF1;EduM1;(5) Glo;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;high level of education environmental concern developed  
6123;BRA;POA;POL;M;Inc3;EduF4;EduM2;(5) Glo;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;centralization seniority arrogance development 
6124;BRA;POA;POL;F;Inc4;EduF4;EduM4;(2) Inf;Nb_Vis5;Mixit_N;3lang;Vecu_etra_O;cold war feudalism euro past
6125;BRA;POA;POL;F;Inc2;EduF1;EduM1;(1) Loc;Nb_Vis5;Mixit_N;3lang;Vecu_etra_O;history culture education development imperialism
6126;BRA;POA;POL;M;Inc3;EduF3;EduM3;(1) Loc;Nb_Vis5;Mixit_N;4+lang;Vecu_etra_O;first world wars old world east west
6127;BRA;POA;POL;F;Inc2;EduF4;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;old world patchwork culture  
6128;BRA;POA;POL;M;Inc4;EduF4;EduM4;(5) Glo;Nb_Vis5;Mixit_N;4+lang;Vecu_etra_O;development hypocrisy eurocentrism war music festivals
6129;BRA;POA;POL;M;Inc4;EduF4;EduM4;(2) Inf;Nb_Vis_1a4;Mixit_N;4+lang;Vecu_etra_N;development welfare   
6130;BRA;POA;POL;F;Inc3;EduF3;EduM2;(3) Nat;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;union development monarchy conflict diversity
6132;BRA;POA;POL;F;Inc2;EduF3;EduM3;(3) Nat;Nb_Vis_O;Mixit_O;2lang;Vecu_etra_O;metropolis imperialist white discoverers 
6133;BRA;POA;POL;M;Inc4;EduF4;EduM4;(4) Sup;Nb_Vis5;Mixit_N;4+lang;Vecu_etra_N;work studies community organization supranational
6134;BRA;POA;POL;F;Inc3;EduF2;EduM3;(5) Glo;Nb_Vis_1a4;Mixit_N;4+lang;Vecu_etra_O;history wealth cold development xenophobia
6135;BRA;POA;POL;M;Inc3;EduF4;EduM1;(4) Sup;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;culture history industry war west
6136;BRA;POA;POL;M;Inc3;EduF4;EduM4;(3) Nat;Nb_Vis5;Mixit_N;3lang;Vecu_etra_N;development heterogeneity imperialism  
6137;BRA;POA;POL;F;Inc3;EduF4;EduM3;(5) Glo;Nb_Vis5;Mixit_O;3lang;Vecu_etra_O;development industrialization culture beer languages
6138;BRA;POA;POL;F;Inc2;EduF3;EduM2;(3) Nat;Nb_Vis_1a4;Mixit_N;4+lang;Vecu_etra_N;culture union diversity monarchy 
6139;BRA;POA;POL;F;Inc3;EduF3;EduM2;(3) Nat;Nb_Vis5;Mixit_N;3lang;Vecu_etra_N;developed history culture quality of life 
6140;BRA;POA;POL;F;Inc2;EduF2;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;development cultural influence west  
6141;BRA;POA;POL;F;Inc3;EduF2;EduM3;(2) Inf;Nb_Vis_1a4;Mixit_O;3lang;Vecu_etra_N;developed countries stagnation aging cultural 
6142;BRA;POA;POL;F;Inc3;EduF4;EduM4;(3) Nat;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;diversity integration euro european union 
6144;BRA;POA;POL;F;Inc3;EduF2;EduM3;(1) Loc;Nb_Vis_1a4;Mixit_O;2lang;Vecu_etra_N;old    
6145;BRA;POA;POL;M;Inc3;EduF2;EduM3;(2) Inf;Nb_Vis5;Mixit_N;4+lang;Vecu_etra_O;development war history union nazism
6146;BRA;POA;POL;F;Inc4;EduF4;EduM4;(3) Nat;Nb_Vis5;Mixit_N;4+lang;Vecu_etra_N;travel culture history development imagination
6147;BRA;POA;POL;M;Inc3;EduF3;EduM2;(3) Nat;Nb_Vis5;Mixit_N;4+lang;Vecu_etra_O;history culture colonialism football quality of life
6148;BRA;POA;POL;M;Inc3;EduF4;EduM3;(6) Oth;Nb_Vis5;Mixit_O;4+lang;Vecu_etra_O;decay relativism history comfort security
6149;BRA;POA;POL;F;Inc3;EduF4;EduM4;(3) Nat;Nb_Vis5;Mixit_N;3lang;Vecu_etra_N;old world integration immigration  
6150;BRA;POA;POL;F;Inc4;EduF4;EduM4;(3) Nat;Nb_Vis5;Mixit_N;4+lang;Vecu_etra_O;history development imbalance variety proximity
6151;BRA;POA;POL;M;Inc2;EduF2;EduM2;(4) Sup;Nb_Vis_1a4;Mixit_N;4+lang;Vecu_etra_N;integration migration alternative multiculturalism difference
6152;BRA;POA;POL;M;Inc2;EduF2;EduM2;(5) Glo;Nb_Vis5;Mixit_O;4+lang;Vecu_etra_O;welfare immigration colonialism  
6153;BRA;POA;POL;M;Inc3;EduF3;EduM3;(4) Sup;Nb_Vis_1a4;Mixit_N;4+lang;Vecu_etra_O;developed diversified caucasian historical contradictory
6154;BRA;POA;POL;M;Inc4;EduF4;EduM4;(4) Sup;Nb_Vis5;Mixit_N;2lang;Vecu_etra_O;culture expensive class fashion liberalism
6155;BRA;POA;POL;F;Inc4;EduF4;EduM4;(5) Glo;Nb_Vis5;Mixit_N;4+lang;Vecu_etra_O;rich old decay elegance culture
6156;BRA;POA;POL;M;Inc3;EduF3;EduM4;(5) Glo;Nb_Vis_1a4;Mixit_N;4+lang;Vecu_etra_N;development culture xenophobia modernity welfare state
6157;BRA;POA;POL;M;Inc3;EduF3;EduM3;(4) Sup;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;colonialism developed wealth xenophobia union
6158;BRA;POA;POL;M;Inc3;EduF4;EduM4;(5) Glo;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_O;culture security euro european union stability
6159;BRA;POA;POL;M;Inc4;EduF4;EduM4;(3) Nat;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;civilization culture development union welfare
6160;BRA;POA;POL;M;Inc4;EduF3;EduM4;(4) Sup;Nb_Vis_1a4;Mixit_N;4+lang;Vecu_etra_N;aging developed closed uneven stable
6161;BRA;POA;POL;M;Inc3;EduF2;EduM2;(5) Glo;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;integration currency ancestry art revolution
6162;BRA;POA;POL;F;Inc3;EduF3;EduM4;(5) Glo;Nb_Vis5;Mixit_N;4+lang;Vecu_etra_N;integration fashion xenophobia  
6163;BRA;SAO;POL;F;Inc3;EduF4;EduM4;(7)Mul;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;capitalist block development union euro
6164;BRA;SAO;POL;M;Inc3;EduF4;EduM4;(3) Nat;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;old    
6165;BRA;SAO;POL;F;Inc3;EduF4;EduM4;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;developed countries of white majority    
6166;BRA;SAO;POL;F;Inc4;EduF4;EduM4;(3) Nat;Nb_Vis5;Mixit_N;4+lang;Vecu_etra_O;developed rich closed xenophobia united
6167;BRA;SAO;POL;F;Inc3;EduF3;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;prejudice repulses to the poverty multiculturalism  
6168;BRA;SAO;POL;M;Inc2;EduF1;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;catholicism old world art vanguard beauty
6169;BRA;SAO;POL;M;Inc3;EduF3;EduM2;(5) Glo;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;union of the rich countries    
6170;BRA;SAO;POL;M;Inc2;EduF3;EduM2;(3) Nat;Nb_Vis_1a4;Mixit_O;3lang;Vecu_etra_N;euro cold football food drugs
6171;BRA;SAO;POL;M;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis5;Mixit_N;3lang;Vecu_etra_N;history tradition wealth equality responsability
6172;BRA;SAO;POL;M;Inc2;EduF3;EduM2;(5) Glo;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;dominant rich power  
6173;BRA;SAO;POL;F;Inc2;EduF4;EduM2;(2) Inf;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;development civility citizenship  
6174;BRA;SAO;POL;M;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;culture integration development aging tourism
6175;BRA;SAO;POL;M;Inc4;EduF3;EduM3;(3) Nat;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;culture racism beauty tradition history
6176;BRA;SAO;POL;M;Inc3;EduF3;EduM3;(5) Glo;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_O;european union continent conflicts demography economy
6177;BRA;SAO;POL;M;Inc3;EduF4;EduM3;(4) Sup;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;antiquity culture wealth development heterogeneous
6178;BRA;SAO;POL;F;Inc3;EduF1;EduM2;(1) Loc;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;national agreements euro wealth power growth
6179;BRA;SAO;POL;M;Inc3;EduF3;EduM3;(2) Inf;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;individualism organization power environmentalism 
6180;BRA;SAO;POL;M;Inc4;EduF4;EduM4;(3) Nat;Nb_Vis_1a4;Mixit_N;4+lang;Vecu_etra_N;union development isolation rationality history
6181;BRA;SAO;POL;F;Inc3;EduF4;EduM4;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;development conservative exceeded aging little territories
6182;BRA;SAO;POL;F;Inc3;EduF4;EduM4;(3) Nat;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;protectionism development interconnected culture prejudice
6184;BRA;SAO;POL;F;Inc3;EduF4;EduM4;(5) Glo;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;social development prejudice catholic whites little countries
6185;BRA;SAO;POL;F;Inc3;EduF3;EduM2;(4) Sup;Nb_Vis_1a4;Mixit_O;4+lang;Vecu_etra_O;imperialism ethnocentrism refinement tradition 
6186;BRA;SAO;POL;F;Inc2;EduF3;EduM1;(1) Loc;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;euro european union protectionism tourism capitalism
6187;BRA;SAO;POL;F;Inc2;EduF3;EduM3;(6) Oth;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;old world developed rich traditional 
6188;BRA;SAO;POL;F;Inc4;EduF2;EduM4;(3) Nat;Nb_Vis5;Mixit_N;4+lang;Vecu_etra_N;economic block subsidies euro scarcity of the water xenophobia
6189;BRA;SAO;POL;M;Inc3;EduF4;EduM4;(5) Glo;Nb_Vis5;Mixit_O;3lang;Vecu_etra_N;economic potency culture political paz 
6190;BRA;SAO;POL;M;Inc3;EduF2;EduM2;(4) Sup;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;western history imperialism protectionism well-being state 
6191;BRA;SAO;POL;F;Inc2;EduF4;EduM4;(6) Oth;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;centre economy changes in governance political focus 
6192;BRA;SAO;POL;F;Inc3;EduF3;EduM3;(6) Oth;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;old western expansion conservative preservation
6193;BRA;SAO;POL;F;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;society organized forms welfare state culture 
6194;BRA;SAO;POL;M;Inc3;EduF3;EduM2;(1) Loc;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;culture business tourism history war
6195;CHN;BJS;POL;F;Inc2;EduF3;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;diversification developed   
6196;CHN;BJS;POL;F;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;tranquil distant   
6197;CHN;BJS;POL;F;Inc3;EduF3;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;royalty culture art revival of letters moist
6198;CHN;BJS;POL;F;Inc3;EduF3;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;developed    
6199;CHN;BJS;POL;F;Inc3;EduF4;EduM4;(2) Inf;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;small crowded developed small population 
6200;CHN;BJS;POL;F;Inc2;EduF2;EduM2;(7)Mul;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;beautiful    
6201;CHN;BJS;POL;F;Inc2;EduF2;EduM2;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;temperate maritime climate european union rich  
6202;CHN;BJS;POL;F;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;rich profound culture   
6203;CHN;BJS;POL;F;Inc2;EduF2;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;temperate maritime climate romantic small countries developed generous welfare
6204;CHN;BJS;POL;F;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;open flourishing democratic freedom insecurity
6205;CHN;BJS;POL;F;Inc1;EduF3;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;milk and honey diversification developed  
6206;CHN;BJS;POL;F;Inc3;EduF2;EduM2;(5) Glo;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;clean tidy rich elegant comfortable
6207;CHN;BJS;POL;F;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;convenient and fast excellent quality human rights democratic 
6208;CHN;BJS;POL;F;Inc2;EduF4;EduM4;(2) Inf;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;developed verfallen   
6209;CHN;BJS;POL;F;Inc2;EduF2;EduM2;(5) Glo;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;developed advanced beautiful a tendency of colonial and aggressive policy 
6210;CHN;BJS;POL;F;Inc3;EduF2;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;concentrated developed big mobility sentiment spice&good environment ignorance
6211;CHN;BJS;POL;F;Inc2;EduF3;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;developed romantic noble comfortable 
6212;CHN;BJS;POL;F;Inc2;EduF3;EduM3;(5) Glo;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;developed advanced civilized  
6213;CHN;BJS;POL;F;Inc3;EduF3;EduM3;(2) Inf;Nb_Vis_1a4;Mixit_N;0-1lang;Vecu_etra_N;rich flourishing   
6216;CHN;BJS;POL;F;Inc2;EduF2;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;modernization luxury industrialization capitalism 
6217;CHN;BJS;POL;F;Inc2;EduF2;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;capitalism post-industrialization modernization  
6218;CHN;BJS;POL;F;Inc3;EduF4;EduM4;(2) Inf;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;classic art noble run deep romantic
6219;CHN;BJS;POL;F;Inc2;EduF2;EduM2;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;classic art sanctuary for aesthetics  
6220;CHN;BJS;POL;M;Inc2;EduF2;EduM2;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;small lots of countries   
6221;CHN;BJS;POL;M;Inc2;EduF2;EduM2;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;rich beautiful happy and auspicious  
6222;CHN;BJS;POL;M;Inc2;EduF3;EduM3;(3) Nat;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;quality good environment education refuse classification 
6223;CHN;BJS;POL;M;Inc1;EduF4;EduM4;(6) Oth;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;clean autochthonous beautiful villages  
6224;CHN;BJS;POL;M;Inc2;EduF2;EduM2;(6) Oth;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;abundance wide rich  
6225;CHN;BJS;POL;M;Inc2;EduF3;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;civilized long history amorous feelings flirtatious expressions developed good place
6226;CHN;BJS;POL;M;Inc2;EduF1;EduM2;(7)Mul;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;beautiful freedom developed  
6227;CHN;BJS;POL;M;Inc3;EduF3;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;strong rich   
6228;CHN;BJS;POL;M;Inc3;EduF3;EduM4;(3) Nat;Nb_Vis5;Mixit_N;3lang;Vecu_etra_N;colourful a vast territory with a sparse population   
6229;CHN;BJS;POL;M;Inc2;EduF2;EduM2;(5) Glo;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;romantic purity developed easy and comfortable 
6230;CHN;BJS;POL;M;Inc2;EduF2;EduM3;(2) Inf;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;football capitalism advanced technology european union 
6231;CHN;BJS;POL;F;Inc2;EduF4;EduM4;(2) Inf;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;many countries and limited farmland surrounded by sea many islands  
6232;CHN;BJS;POL;F;Inc2;EduF3;EduM3;(2) Inf;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;distant    
6233;CHN;BJS;POL;M;Inc2;EduF4;EduM4;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;small    
6235;CHN;CAN;POL;F;Inc2;EduF2;EduM2;(5) Glo;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;rich leisure   
6236;CHN;CAN;POL;F;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;fashion mysterious developed good climate 
6237;CHN;CAN;POL;F;Inc3;EduF2;EduM2;(5) Glo;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;flourishing developed romantic  
6238;CHN;CAN;POL;F;Inc2;EduF3;EduM3;(5) Glo;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;amounts of countries    
6239;CHN;CAN;POL;F;Inc1;EduF1;EduM1;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;mysterious developed beautiful scenery  
6240;CHN;CAN;POL;F;Inc2;EduF2;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;passion romantic surge developed the aging population
6241;CHN;CAN;POL;F;Inc2;EduF2;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;ancient civilized beautiful  
6242;CHN;CAN;POL;F;Inc2;EduF2;EduM2;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;rich beautiful   
6243;CHN;CAN;POL;F;Inc2;EduF3;EduM3;(2) Inf;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;developed human rights   
6244;CHN;CAN;POL;F;Inc2;EduF2;EduM2;(5) Glo;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;romantic    
6245;CHN;CAN;POL;F;Inc3;EduF4;EduM4;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;developed democracy freedom capitalism 
6246;CHN;CAN;POL;F;Inc1;EduF1;EduM1;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;strong cultural atmosphere romantic passionate  
6247;CHN;CAN;POL;F;Inc2;EduF2;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;blue amorous feelings flirtatious expressions gentleman freedom slouch
6248;CHN;CAN;POL;F;Inc2;EduF2;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;beautiful environment    
6249;CHN;CAN;POL;F;Inc1;EduF3;EduM2;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;rich    
6250;CHN;CAN;POL;F;Inc2;EduF3;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;romantic enjoyment state of ceremonies open 
6251;CHN;CAN;POL;F;Inc3;EduF1;EduM1;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;romantic    
6252;CHN;CAN;POL;F;Inc3;EduF3;EduM3;(5) Glo;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;red-light district hooligans fashion romantic dream place
6253;CHN;CAN;POL;F;Inc2;EduF1;EduM2;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;classical elegant dignified air romantic 
6254;CHN;CAN;POL;F;Inc2;EduF3;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;the white golden hair&blue eyes elegant socrates revival of letters
6255;CHN;CAN;POL;M;Inc2;EduF1;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;modern    
6256;CHN;CAN;POL;M;Inc2;EduF1;EduM1;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;ancient civilized elegant headstream romantic
6257;CHN;CAN;POL;M;Inc2;EduF2;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;small rich democratic  
6258;CHN;CAN;POL;M;Inc1;EduF1;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;rich developed freedom ferity christ
6259;CHN;CAN;POL;M;Inc2;EduF3;EduM3;(2) Inf;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;developed rough radical bighead 
6260;CHN;CAN;POL;M;Inc2;EduF4;EduM4;(1) Loc;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;welfare state geopolitical diplomacy democracy and freedom color revolution ideological opposition
6261;CHN;CAN;POL;M;Inc3;EduF2;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;prosperous fashion romantic ancient passion
6262;CHN;CAN;POL;M;Inc2;EduF2;EduM1;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;developed rich cultural mecca  
6263;CHN;CAN;POL;M;Inc2;EduF2;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;long history romantic fine weather  
6264;CHN;CAN;POL;M;Inc3;EduF3;EduM3;(2) Inf;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;classical modern romantic rich under-population
6265;CHN;CAN;POL;M;Inc2;EduF2;EduM3;(2) Inf;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;romantic a rich cultural atmosphere aestheticism  
6266;CHN;CAN;POL;M;Inc2;EduF1;EduM1;(5) Glo;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;elegant history eternal charm 
6267;CHN;CAN;POL;M;Inc2;EduF1;EduM1;(5) Glo;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;beautiful acracholia crowded  
6268;CHN;CAN;POL;M;Inc2;EduF2;EduM3;(2) Inf;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;romantic ancient mysterious  
6269;CHN;CAN;POL;M;Inc2;EduF3;EduM2;(5) Glo;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;concentrated rich excellent surroundings high consumption 
6270;CHN;CAN;POL;M;Inc2;EduF1;EduM1;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;flourishing civilized aging  
6271;CHN;CAN;POL;M;Inc3;EduF4;EduM4;(5) Glo;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;developed advanced technology rich culture  
6272;CHN;CAN;POL;M;Inc1;EduF1;EduM2;(1) Loc;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;small romantic temperate climate more strength developed
6273;CHN;CAN;POL;M;Inc2;EduF3;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;moderate cool in summer and warm in winter romantic  
6274;CHN;CAN;POL;M;Inc2;EduF3;EduM3;(5) Glo;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;small potential   
6275;CHN;NKG;POL;M;Inc2;EduF2;EduM1;(1) Loc;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;multinational many countries capitalism democratic developed
6276;CHN;NKG;POL;F;Inc2;EduF2;EduM3;(5) Glo;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;clean peaceful romantic  
6277;CHN;NKG;POL;F;Inc3;EduF3;EduM4;(1) Loc;Nb_Vis5;Mixit_N;2lang;Vecu_etra_N;ancient conservative elegant developed 
6278;CHN;NKG;POL;F;Inc2;EduF2;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;beautiful comfortable leisurely  
6279;CHN;NKG;POL;F;Inc2;EduF1;EduM1;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;elegant rich hollowness  
6280;CHN;NKG;POL;F;Inc2;EduF1;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;beautiful romantic fashion modern 
6281;CHN;NKG;POL;F;;EduF3;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;rich beautiful small population amounts of countries developed
6282;CHN;NKG;POL;F;Inc1;EduF2;EduM2;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;rich romantic gentleman  
6284;CHN;NKG;POL;M;Inc1;EduF1;EduM1;(7)Mul;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;rich democracy harmonious  
6285;CHN;NKG;POL;F;Inc3;EduF2;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;romantic fashion leisure industrialization urbanization
